time,open,high,low,close
1500656400,1.1666,1.16828,1.16655,1.1676
1500660000,1.1676,1.16809,1.16724,1.16783
1500663600,1.16784,1.16789,1.16647,1.16687
1500667200,1.16686,1.16702,1.1661,1.16622
1500854400,1.16811,1.16842,1.16675,1.16709
1500858000,1.1671,1.16711,1.16631,1.16688
1500861600,1.16688,1.16701,1.16678,1.1668
1500865200,1.16679,1.16752,1.16678,1.16718
1500868800,1.16718,1.1674,1.16696,1.16706
1500872400,1.16707,1.16752,1.1668,1.167
1500876000,1.16699,1.1672,1.16422,1.16461
1500879600,1.16457,1.16612,1.16302,1.16396
1500883200,1.16394,1.16542,1.16389,1.16526
1500886800,1.16528,1.16573,1.16487,1.16569
1500890400,1.16568,1.16597,1.16458,1.16488
1500894000,1.16487,1.16524,1.16422,1.16446
1500897600,1.16448,1.16575,1.16432,1.16556
1500901200,1.16557,1.16559,1.16333,1.16379
1500904800,1.16378,1.16501,1.16342,1.16434
1500908400,1.16437,1.16478,1.1637,1.16424
1500912000,1.16424,1.1644,1.16259,1.1638
1500915600,1.16379,1.16407,1.163,1.16404
1500919200,1.16404,1.16435,1.1637,1.16432
1500922800,1.16431,1.16472,1.16425,1.16435
1500926400,1.16436,1.16436,1.16399,1.16413
1500930000,1.16407,1.16449,1.16322,1.16365
1500933600,1.16366,1.16392,1.16352,1.16373
1500937200,1.16372,1.16404,1.16359,1.16384
1500940800,1.16384,1.16401,1.16308,1.16378
1500944400,1.16377,1.16424,1.16348,1.16411
1500948000,1.16408,1.1657,1.16388,1.16533
1500951600,1.16533,1.16565,1.16518,1.16563
1500955200,1.16563,1.16635,1.1656,1.16618
1500958800,1.16619,1.1663,1.16522,1.1663
1500962400,1.1663,1.16689,1.16577,1.16612
1500966000,1.16614,1.16619,1.16432,1.16511
1500969600,1.1651,1.16679,1.16491,1.16537
1500973200,1.16538,1.16582,1.16488,1.16546
1500976800,1.16547,1.16562,1.1647,1.16511
1500980400,1.16509,1.16668,1.16499,1.16668
1500984000,1.1667,1.16989,1.1667,1.16886
1500987600,1.16886,1.17121,1.16803,1.16968
1500991200,1.1696,1.16968,1.1657,1.16611
1500994800,1.1661,1.16708,1.16458,1.16547
1500998400,1.16547,1.16584,1.16495,1.16534
1501002000,1.16535,1.16612,1.1652,1.16578
1501005600,1.16578,1.16589,1.16448,1.16503
